step,timestamp,mode,total_waiting_time,baseline_waiting_time,total_queue,total_throughput,rl_gain
413,1776334175.1951592,sumo,17975.0,18054.4,322.0,9.715,79.40000000000146
414,1776334176.2412946,sumo,18298.0,18377.8,324.0,9.602,79.79999999999927
415,1776334177.2259753,sumo,18621.0,18700.6,323.0,9.105,79.59999999999854
416,1776334178.222414,sumo,18944.0,19023.8,324.0,8.804,79.79999999999927
417,1776334179.2280684,sumo,19267.0,19346.8,324.0,8.572,79.79999999999927
418,1776334180.241655,sumo,19593.0,19673.2,326.0,8.515,80.20000000000073
419,1776334181.2753081,sumo,19919.0,19999.6,328.0,8.394,80.59999999999854
420,1776334182.2352655,sumo,20247.0,20327.6,328.0,8.368,80.59999999999854
421,1776334183.2813118,sumo,20575.0,20655.8,329.0,8.579,80.79999999999927
422,1776334184.2631626,sumo,20904.0,20984.8,329.0,8.534,80.79999999999927
423,1776334185.2762198,sumo,21233.0,21314.0,330.0,8.432,81.0
424,1776334186.3192165,sumo,21562.0,21643.0,330.0,8.409,81.0
425,1776334187.2520163,sumo,21893.0,21975.6,338.0,8.334,82.59999999999854
426,1776334188.2696304,sumo,22224.0,22305.2,331.0,8.437,81.20000000000073
427,1776334189.3442867,sumo,22559.0,22641.2,336.0,8.422,82.20000000000073
428,1776334190.366292,sumo,22897.0,22979.8,339.0,8.354,82.79999999999927
429,1776334191.338087,sumo,23236.0,23319.0,340.0,8.276,83.0
430,1776334192.389457,sumo,23576.0,23659.0,340.0,8.306,83.0
431,1776334193.3782701,sumo,23917.0,24000.4,342.0,8.277,83.40000000000146
432,1776334194.39017,sumo,24260.0,24343.6,343.0,8.368,83.59999999999854
433,1776334195.416929,sumo,24604.0,24688.0,345.0,8.347,84.0
434,1776334196.4088657,sumo,24949.0,25033.0,345.0,8.268,84.0
435,1776334197.3905365,sumo,25295.0,25379.2,346.0,8.203,84.20000000000073
436,1776334198.4124568,sumo,25641.0,25725.6,348.0,8.185,84.59999999999854
437,1776334199.4322884,sumo,25982.0,26066.0,345.0,8.196,84.0
438,1776334200.4333088,sumo,26329.0,26413.6,348.0,8.197,84.59999999999854
439,1776334201.433419,sumo,26677.0,26761.6,348.0,8.212,84.59999999999854
440,1776334202.4518309,sumo,27025.0,27109.8,349.0,8.187,84.79999999999927
441,1776334203.4707246,sumo,27374.0,27458.8,349.0,8.18,84.79999999999927
442,1776334204.4711428,sumo,27724.0,27809.0,350.0,8.158,85.0
443,1776334205.4861946,sumo,28075.0,28160.2,351.0,8.176,85.20000000000073
444,1776334206.5150654,sumo,28426.0,28511.4,352.0,8.155,85.40000000000146
445,1776334207.5097501,sumo,28777.0,28862.2,351.0,8.095,85.20000000000073
446,1776334208.5099847,sumo,29129.0,29214.4,352.0,8.075,85.40000000000146
447,1776334209.4763532,sumo,29481.0,29566.6,353.0,8.076,85.59999999999854
448,1776334210.5123978,sumo,29834.0,29919.6,353.0,8.138,85.59999999999854
449,1776334211.4752398,sumo,30187.0,30272.6,353.0,8.172,85.59999999999854
450,1776334212.661809,sumo,30540.0,30625.8,354.0,8.179,85.79999999999927
451,1776334213.5591679,sumo,30893.0,30978.6,353.0,8.163,85.59999999999854
452,1776334214.605185,sumo,31247.0,31332.8,354.0,8.124,85.79999999999927
453,1776334215.5613449,sumo,31601.0,31686.8,354.0,8.107,85.79999999999927
454,1776334216.6209052,sumo,31955.0,32041.0,355.0,8.061,86.0
455,1776334217.5953336,sumo,32310.0,32396.0,355.0,8.057,86.0
456,1776334218.6209986,sumo,32665.0,32751.0,355.0,8.056,86.0
457,1776334219.614906,sumo,33021.0,33107.4,357.0,8.082,86.40000000000146
458,1776334220.6379642,sumo,33377.0,33463.2,356.0,8.108,86.19999999999709
459,1776334221.669127,sumo,33733.0,33819.2,356.0,8.13,86.19999999999709
460,1776334222.6251948,sumo,34089.0,34175.4,357.0,8.126,86.40000000000146
461,1776334223.684049,sumo,34445.0,34531.2,356.0,8.112,86.19999999999709
462,1776334224.7380462,sumo,34802.0,34888.6,358.0,8.094,86.59999999999854
463,1776334225.7232947,sumo,35159.0,35245.4,357.0,8.109,86.40000000000146
464,1776334226.7320354,sumo,35516.0,35602.4,357.0,8.122,86.40000000000146
465,1776334227.7120945,sumo,35874.0,35960.8,359.0,8.084,86.80000000000291
466,1776334228.7380586,sumo,36232.0,36318.6,358.0,8.065,86.59999999999854
467,1776334229.7452066,sumo,36591.0,36677.8,359.0,8.074,86.80000000000291
468,1776334230.7433374,sumo,36950.0,37037.0,360.0,8.06,87.0
469,1776334231.7540188,sumo,37309.0,37395.8,359.0,8.047,86.80000000000291
470,1776334232.782439,sumo,37669.0,37756.0,360.0,8.055,87.0
471,1776334233.813904,sumo,38029.0,38116.2,361.0,8.063,87.19999999999709
472,1776334234.8430839,sumo,38390.0,38477.2,361.0,8.043,87.19999999999709
473,1776334235.797899,sumo,38751.0,38838.2,361.0,8.054,87.19999999999709
474,1776334236.829814,sumo,39112.0,39199.4,362.0,8.056,87.40000000000146
475,1776334237.8098903,sumo,39474.0,39561.4,362.0,8.058,87.40000000000146
476,1776334238.8424518,sumo,39836.0,39923.6,363.0,8.051,87.59999999999854
477,1776334239.8380032,sumo,40199.0,40286.6,363.0,8.051,87.59999999999854
478,1776334240.850698,sumo,40562.0,40649.8,364.0,8.058,87.80000000000291
479,1776334241.8431866,sumo,40925.0,41012.6,363.0,8.054,87.59999999999854
480,1776334242.8666198,sumo,41289.0,41376.8,364.0,8.041,87.80000000000291
481,1776334243.8548982,sumo,41654.0,41742.2,366.0,8.027,88.19999999999709
482,1776334244.8828435,sumo,42019.0,42107.0,365.0,8.038,88.0
483,1776334245.9192379,sumo,42385.0,42473.2,366.0,8.037,88.19999999999709
484,1776334246.9082491,sumo,42751.0,42839.4,367.0,8.025,88.40000000000146
485,1776334247.9422028,sumo,43117.0,43205.2,366.0,8.026,88.19999999999709
486,1776334248.9402354,sumo,43484.0,43572.4,367.0,8.019,88.40000000000146
487,1776334249.966244,sumo,43851.0,43939.6,368.0,8.017,88.59999999999854
488,1776334250.95969,sumo,44219.0,44307.8,369.0,8.01,88.80000000000291
489,1776334251.9332385,sumo,44588.0,44676.8,369.0,8.026,88.80000000000291
490,1776334252.9608104,sumo,44957.0,45045.8,369.0,8.021,88.80000000000291
491,1776334253.9934363,sumo,45326.0,45414.8,369.0,8.003,88.80000000000291
492,1776334254.9656699,sumo,45696.0,45785.0,370.0,8.001,89.0
493,1776334255.997902,sumo,46067.0,46156.2,371.0,8.0,89.19999999999709
494,1776334257.0206652,sumo,46438.0,46527.2,371.0,8.0,89.19999999999709
495,1776334258.0271552,sumo,46809.0,46898.4,372.0,8.0,89.40000000000146
496,1776334259.0069644,sumo,47175.0,47264.0,370.0,8.007,89.0
497,1776334260.0362775,sumo,47547.0,47636.4,372.0,8.001,89.40000000000146
498,1776334261.0305917,sumo,47919.0,48008.4,372.0,8.0,89.40000000000146
499,1776334262.0353436,sumo,48291.0,48380.4,372.0,8.0,89.40000000000146
500,1776334263.0513287,sumo,48663.0,48752.4,372.0,8.0,89.40000000000146
501,1776334264.0642018,sumo,49035.0,49124.4,372.0,8.0,89.40000000000146
502,1776334265.0645185,sumo,49407.0,49496.4,372.0,8.0,89.40000000000146
503,1776334266.0791538,sumo,49779.0,49868.4,372.0,8.0,89.40000000000146
504,1776334267.1043413,sumo,50151.0,50240.4,372.0,8.0,89.40000000000146
505,1776334268.0982153,sumo,50523.0,50612.4,372.0,8.0,89.40000000000146
506,1776334269.094372,sumo,50895.0,50984.4,372.0,8.0,89.40000000000146
507,1776334270.1155152,sumo,51267.0,51356.4,372.0,8.0,89.40000000000146
508,1776334271.1351507,sumo,51639.0,51728.4,372.0,8.0,89.40000000000146
509,1776334272.1423275,sumo,52011.0,52100.4,372.0,8.0,89.40000000000146
510,1776334273.1542463,sumo,52383.0,52472.4,372.0,8.0,89.40000000000146
511,1776334274.1780603,sumo,52755.0,52844.4,372.0,8.0,89.40000000000146
512,1776334275.1784017,sumo,53127.0,53216.4,372.0,8.0,89.40000000000146
513,1776334276.2088735,sumo,53499.0,53588.4,372.0,8.0,89.40000000000146
514,1776334277.2398777,sumo,53871.0,53960.4,372.0,8.0,89.40000000000146
515,1776334278.2572093,sumo,54243.0,54332.4,372.0,8.0,89.40000000000146
516,1776334279.2431042,sumo,54615.0,54704.4,372.0,8.0,89.40000000000146
517,1776334280.2653387,sumo,54987.0,55076.4,372.0,8.0,89.40000000000146
518,1776334281.3005927,sumo,55359.0,55448.4,372.0,8.0,89.40000000000146
519,1776334282.299021,sumo,55731.0,55820.4,372.0,8.0,89.40000000000146
520,1776334283.2960935,sumo,56103.0,56192.4,372.0,8.0,89.40000000000146
521,1776334284.3206286,sumo,56475.0,56564.4,372.0,8.0,89.40000000000146
522,1776334285.3142111,sumo,56847.0,56936.4,372.0,8.0,89.40000000000146
523,1776334286.3272607,sumo,57219.0,57308.4,372.0,8.0,89.40000000000146
524,1776334287.3523343,sumo,57591.0,57680.4,372.0,8.0,89.40000000000146
525,1776334288.351844,sumo,57963.0,58052.4,372.0,8.0,89.40000000000146
526,1776334289.3613355,sumo,58335.0,58424.4,372.0,8.0,89.40000000000146
527,1776334290.3632,sumo,58707.0,58796.4,372.0,8.0,89.40000000000146
528,1776334291.3869379,sumo,59079.0,59168.4,372.0,8.0,89.40000000000146
529,1776334292.3891144,sumo,59451.0,59540.4,372.0,8.0,89.40000000000146
530,1776334293.4034204,sumo,59823.0,59912.4,372.0,8.0,89.40000000000146
531,1776334294.3989289,sumo,60195.0,60284.4,372.0,8.0,89.40000000000146
532,1776334295.428069,sumo,60567.0,60656.4,372.0,8.0,89.40000000000146
533,1776334296.445058,sumo,60939.0,61028.4,372.0,8.0,89.40000000000146
534,1776334297.4571722,sumo,61311.0,61400.4,372.0,8.0,89.40000000000146
535,1776334298.403297,sumo,61683.0,61772.4,372.0,8.0,89.40000000000146
536,1776334299.5182683,sumo,62055.0,62144.4,372.0,8.0,89.40000000000146
537,1776334300.4571183,sumo,62427.0,62516.4,372.0,8.0,89.40000000000146
538,1776334301.469934,sumo,62799.0,62888.4,372.0,8.0,89.40000000000146
539,1776334302.482035,sumo,63171.0,63260.4,372.0,8.0,89.40000000000146
540,1776334303.4879842,sumo,63543.0,63632.4,372.0,8.0,89.40000000000146
541,1776334304.5041077,sumo,63915.0,64004.4,372.0,8.0,89.40000000000146
542,1776334305.53226,sumo,64287.0,64376.4,372.0,8.0,89.40000000000146
543,1776334306.544206,sumo,64659.0,64748.4,372.0,8.0,89.40000000000146
544,1776334307.502245,sumo,65031.0,65120.4,372.0,8.0,89.40000000000146
545,1776334308.510229,sumo,65403.0,65492.4,372.0,8.0,89.40000000000146
546,1776334309.51935,sumo,65775.0,65864.4,372.0,8.0,89.39999999999418
547,1776334310.5893557,sumo,66147.0,66236.4,372.0,8.0,89.39999999999418
548,1776334311.5961554,sumo,66519.0,66608.4,372.0,8.0,89.39999999999418
549,1776334312.5903523,sumo,66891.0,66980.4,372.0,8.0,89.39999999999418
550,1776334313.61616,sumo,67263.0,67352.4,372.0,8.0,89.39999999999418
551,1776334314.6274922,sumo,67635.0,67724.4,372.0,8.0,89.39999999999418
552,1776334315.6444457,sumo,68007.0,68096.4,372.0,8.0,89.39999999999418
553,1776334316.655366,sumo,68379.0,68468.4,372.0,8.0,89.39999999999418
554,1776334317.6232307,sumo,68751.0,68840.4,372.0,8.0,89.39999999999418
555,1776334318.6342483,sumo,69123.0,69212.4,372.0,8.0,89.39999999999418
556,1776334319.7296383,sumo,69495.0,69584.4,372.0,8.0,89.39999999999418
557,1776334320.6772075,sumo,69867.0,69956.4,372.0,8.0,89.39999999999418
558,1776334321.648913,sumo,70239.0,70328.4,372.0,8.0,89.39999999999418
559,1776334322.6279824,sumo,70611.0,70700.4,372.0,8.0,89.39999999999418
560,1776334323.6539783,sumo,70983.0,71072.4,372.0,8.0,89.39999999999418
561,1776334324.6753087,sumo,71355.0,71444.4,372.0,8.0,89.39999999999418
562,1776334325.6780279,sumo,71727.0,71816.4,372.0,8.0,89.39999999999418
563,1776334326.668245,sumo,72099.0,72188.4,372.0,8.0,89.39999999999418
564,1776334327.6804855,sumo,72471.0,72560.4,372.0,8.0,89.39999999999418
565,1776334328.6999872,sumo,72843.0,72932.4,372.0,8.0,89.39999999999418
566,1776334329.726783,sumo,73215.0,73304.4,372.0,8.0,89.39999999999418
1,1776334330.2720242,sumo,0.0,17.4,12.0,18.0,17.4
567,1776334330.7889252,sumo,73587.0,73676.4,372.0,8.0,89.39999999999418
2,1776334331.3096447,sumo,0.0,15.0,0.0,20.052,15.0
568,1776334331.741458,sumo,73959.0,74048.4,372.0,8.0,89.39999999999418
3,1776334332.3122933,sumo,0.0,15.0,0.0,21.981,15.0
569,1776334332.7300656,sumo,74331.0,74420.4,372.0,8.0,89.39999999999418
4,1776334333.318218,sumo,0.0,15.4,2.0,23.572,15.4
570,1776334333.7922719,sumo,74703.0,74792.4,372.0,8.0,89.39999999999418
5,1776334334.3041484,sumo,0.0,15.0,0.0,25.378,15.0
571,1776334334.752927,sumo,75075.0,75164.4,372.0,8.0,89.39999999999418
6,1776334335.3169498,sumo,0.0,15.0,0.0,26.994,15.0
572,1776334335.7458975,sumo,75447.0,75536.4,372.0,8.0,89.39999999999418
7,1776334336.3578463,sumo,0.0,15.0,0.0,28.147,15.0
573,1776334336.7769077,sumo,75819.0,75908.4,372.0,8.0,89.39999999999418
8,1776334337.3569622,sumo,0.0,15.2,1.0,28.2,15.2
574,1776334337.7451332,sumo,76191.0,76280.4,372.0,8.0,89.39999999999418
9,1776334338.3692505,sumo,0.0,15.2,1.0,28.049,15.2
575,1776334338.890287,sumo,76563.0,76652.4,372.0,8.0,89.39999999999418
10,1776334339.3806303,sumo,0.0,15.0,0.0,28.164,15.0
576,1776334339.84026,sumo,76935.0,77024.4,372.0,8.0,89.39999999999418
11,1776334340.3571317,sumo,0.0,15.0,0.0,27.524,15.0
577,1776334340.8629067,sumo,77307.0,77396.4,372.0,8.0,89.39999999999418
12,1776334341.3688684,sumo,0.0,15.0,0.0,24.32,15.0
578,1776334341.9008343,sumo,77679.0,77768.4,372.0,8.0,89.39999999999418
13,1776334342.4224267,sumo,0.0,15.2,1.0,20.783,15.2
579,1776334342.9753587,sumo,78051.0,78140.4,372.0,8.0,89.39999999999418
14,1776334343.435321,sumo,2.0,17.6,3.0,18.899,15.600000000000001
580,1776334343.9331076,sumo,78423.0,78512.4,372.0,8.0,89.39999999999418
15,1776334344.428208,sumo,11.0,27.8,9.0,18.411,16.8
581,1776334344.9462574,sumo,78795.0,78884.4,372.0,8.0,89.39999999999418
16,1776334345.4259577,sumo,21.0,38.0,10.0,18.307,17.0
582,1776334345.8837793,sumo,79167.0,79256.4,372.0,8.0,89.39999999999418
17,1776334346.4447222,sumo,31.0,48.2,11.0,18.398,17.200000000000003
583,1776334346.925101,sumo,79539.0,79628.4,372.0,8.0,89.39999999999418
18,1776334347.452395,sumo,41.0,58.2,11.0,18.425,17.200000000000003
584,1776334347.9679506,sumo,79911.0,80000.4,372.0,8.0,89.39999999999418
19,1776334348.4561746,sumo,51.0,68.2,11.0,17.675,17.200000000000003
585,1776334348.9780138,sumo,80283.0,80372.4,372.0,8.0,89.39999999999418
20,1776334349.4858646,sumo,61.0,78.0,10.0,17.472,17.0
586,1776334350.009186,sumo,80655.0,80744.4,372.0,8.0,89.39999999999418
21,1776334350.4772577,sumo,71.0,89.2,16.0,17.197,18.200000000000003
587,1776334350.9721825,sumo,81027.0,81116.4,372.0,8.0,89.39999999999418
22,1776334351.502079,sumo,82.0,99.4,12.0,16.305,17.400000000000006
588,1776334351.9834273,sumo,81399.0,81488.4,372.0,8.0,89.39999999999418
23,1776334352.4923317,sumo,93.0,111.2,16.0,17.192,18.200000000000003
589,1776334353.0559597,sumo,81771.0,81860.4,372.0,8.0,89.39999999999418
24,1776334353.5052922,sumo,104.0,121.4,12.0,18.204,17.400000000000006
590,1776334354.0449219,sumo,82143.0,82232.4,372.0,8.0,89.39999999999418
25,1776334354.5159428,sumo,116.0,133.6,13.0,19.084,17.599999999999994
591,1776334355.0428972,sumo,82515.0,82604.4,372.0,8.0,89.39999999999418
26,1776334355.5314245,sumo,128.0,145.4,12.0,20.257,17.400000000000006
592,1776334356.0341873,sumo,82887.0,82976.4,372.0,8.0,89.39999999999418
27,1776334356.5335002,sumo,140.0,157.8,14.0,20.763,17.80000000000001
593,1776334357.071371,sumo,83259.0,83348.4,372.0,8.0,89.39999999999418
28,1776334357.5628915,sumo,152.0,169.4,12.0,21.387,17.400000000000006
594,1776334358.0692534,sumo,83631.0,83720.4,372.0,8.0,89.39999999999418
29,1776334358.5612712,sumo,164.0,181.6,13.0,21.776,17.599999999999994
595,1776334359.1013591,sumo,84003.0,84092.4,372.0,8.0,89.39999999999418
30,1776334359.577952,sumo,176.0,193.6,13.0,20.719,17.599999999999994
596,1776334360.1210372,sumo,84375.0,84464.4,372.0,8.0,89.39999999999418
31,1776334360.597754,sumo,188.0,205.4,12.0,20.325,17.400000000000006
597,1776334361.104043,sumo,84747.0,84836.4,372.0,8.0,89.39999999999418
32,1776334361.5969622,sumo,201.0,218.8,14.0,18.828,17.80000000000001
598,1776334362.1259043,sumo,85119.0,85208.4,372.0,8.0,89.39999999999418
33,1776334362.6230373,sumo,216.0,234.2,16.0,17.312,18.19999999999999
599,1776334363.1460621,sumo,85491.0,85580.4,372.0,8.0,89.39999999999418
34,1776334363.6265779,sumo,234.0,252.6,18.0,16.827,18.599999999999994
600,1776334364.15801,sumo,85863.0,85952.4,372.0,8.0,89.39999999999418
35,1776334364.6393113,sumo,256.0,275.8,24.0,16.107,19.80000000000001
601,1776334365.1501915,sumo,86235.0,86324.4,372.0,8.0,89.39999999999418
36,1776334365.6369748,sumo,279.0,298.6,23.0,15.728,19.600000000000023
602,1776334366.1520627,sumo,86607.0,86696.4,372.0,8.0,89.39999999999418
37,1776334366.638268,sumo,275.0,294.6,23.0,15.946,19.600000000000023
603,1776334367.1622171,sumo,86979.0,87068.4,372.0,8.0,89.39999999999418
38,1776334367.649098,sumo,292.0,312.0,25.0,15.468,20.0
604,1776334368.1742673,sumo,87351.0,87440.4,372.0,8.0,89.39999999999418
39,1776334368.664185,sumo,313.0,332.4,22.0,15.384,19.399999999999977
605,1776334369.1952994,sumo,87723.0,87812.4,372.0,8.0,89.39999999999418
40,1776334369.6821284,sumo,335.0,354.6,23.0,15.442,19.600000000000023
606,1776334370.2147374,sumo,88095.0,88184.4,372.0,8.0,89.39999999999418
41,1776334370.6822972,sumo,358.0,378.8,29.0,15.971,20.80000000000001
607,1776334371.2406673,sumo,88467.0,88556.4,372.0,8.0,89.39999999999418
42,1776334371.6961792,sumo,379.0,398.4,22.0,16.627,19.399999999999977
608,1776334372.2295125,sumo,88839.0,88928.4,372.0,8.0,89.39999999999418
43,1776334372.7064216,sumo,402.0,421.8,24.0,16.496,19.80000000000001
609,1776334373.2272308,sumo,89211.0,89300.4,372.0,8.0,89.39999999999418
44,1776334373.7421284,sumo,426.0,447.0,30.0,16.412,21.0
610,1776334374.242265,sumo,89583.0,89672.4,372.0,8.0,89.39999999999418
45,1776334374.7331693,sumo,451.0,471.0,25.0,17.35,20.0
611,1776334375.2619154,sumo,89955.0,90044.4,372.0,8.0,89.39999999999418
46,1776334375.7394457,sumo,476.0,496.2,26.0,17.99,20.19999999999999
612,1776334376.3108187,sumo,90327.0,90416.4,372.0,8.0,89.39999999999418
47,1776334376.76726,sumo,502.0,522.4,27.0,17.916,20.399999999999977
613,1776334377.3050408,sumo,90699.0,90788.4,372.0,8.0,89.39999999999418
48,1776334377.7721176,sumo,529.0,549.4,27.0,18.02,20.399999999999977
614,1776334378.2926033,sumo,91071.0,91160.4,372.0,8.0,89.39999999999418
49,1776334378.7834299,sumo,557.0,577.8,29.0,17.583,20.799999999999955
615,1776334379.320402,sumo,91443.0,91532.4,372.0,8.0,89.39999999999418
50,1776334379.799051,sumo,588.0,609.4,32.0,17.555,21.399999999999977
616,1776334380.3203723,sumo,91815.0,91904.4,372.0,8.0,89.39999999999418
51,1776334380.8222024,sumo,608.0,629.0,30.0,16.966,21.0
617,1776334381.3851264,sumo,91886.0,91975.2,371.0,8.0,89.19999999999709
52,1776334381.7968822,sumo,628.0,649.4,32.0,15.905,21.399999999999977
618,1776334382.3092275,sumo,91657.0,91745.8,369.0,8.01,88.80000000000291
53,1776334382.8144128,sumo,652.0,673.2,31.0,15.375,21.200000000000045
619,1776334383.3341117,sumo,90525.0,90612.8,364.0,8.029,87.80000000000291
54,1776334383.838917,sumo,681.0,702.6,33.0,15.124,21.600000000000023
620,1776334384.3709025,sumo,87135.0,87220.4,352.0,8.059,85.39999999999418
55,1776334384.8563948,sumo,716.0,738.4,37.0,14.237,22.399999999999977
621,1776334385.371023,sumo,83438.0,83520.6,338.0,8.142,82.60000000000582
56,1776334385.866294,sumo,753.0,775.4,37.0,14.339,22.399999999999977
622,1776334386.3633578,sumo,79742.0,79822.0,325.0,8.221,80.0
57,1776334386.8671844,sumo,793.0,816.4,42.0,14.235,23.399999999999977
623,1776334387.367068,sumo,76061.0,76139.2,316.0,6.354,78.19999999999709
58,1776334387.883089,sumo,834.0,857.2,41.0,14.145,23.200000000000045
624,1776334388.4007568,sumo,72384.0,72460.8,309.0,6.856,76.80000000000291
59,1776334388.8821154,sumo,877.0,900.6,43.0,13.984,23.600000000000023
625,1776334389.398069,sumo,68711.0,68786.0,300.0,7.211,75.0
60,1776334389.9120257,sumo,921.0,945.0,45.0,14.168,24.0
626,1776334390.4092448,sumo,65586.0,65659.4,292.0,7.521,73.39999999999418
61,1776334390.918873,sumo,966.0,991.2,51.0,14.137,25.200000000000045
627,1776334391.4342492,sumo,62505.0,62577.8,289.0,7.603,72.80000000000291
62,1776334391.9250329,sumo,1012.0,1036.2,46.0,14.372,24.200000000000045
628,1776334392.4913435,sumo,58830.0,58901.6,283.0,7.626,71.59999999999854
63,1776334392.9410696,sumo,1059.0,1083.6,48.0,14.869,24.59999999999991
629,1776334393.4825566,sumo,55156.0,55226.2,276.0,7.725,70.19999999999709
64,1776334393.9431882,sumo,1106.0,1130.6,48.0,14.912,24.59999999999991
630,1776334394.4402533,sumo,52345.0,52415.4,277.0,7.583,70.40000000000146
65,1776334394.971297,sumo,1155.0,1180.8,54.0,15.454,25.799999999999955
631,1776334395.460502,sumo,49760.0,49830.0,275.0,6.916,70.0
66,1776334395.971159,sumo,1204.0,1229.0,50.0,15.514,25.0
632,1776334396.4741292,sumo,46641.0,46710.4,272.0,7.224,69.40000000000146
67,1776334396.9790387,sumo,1256.0,1281.6,53.0,15.751,25.59999999999991
633,1776334397.455947,sumo,43090.0,43159.6,273.0,7.08,69.59999999999854
68,1776334397.979203,sumo,1312.0,1338.4,57.0,15.784,26.40000000000009
634,1776334398.5004914,sumo,39499.0,39567.4,267.0,6.938,68.40000000000146
69,1776334399.0023592,sumo,1370.0,1396.6,58.0,15.888,26.59999999999991
635,1776334399.47992,sumo,35935.0,36002.2,261.0,6.95,67.19999999999709
70,1776334399.9970493,sumo,1428.0,1454.8,59.0,15.925,26.799999999999955
